Sample_ID;Site;Country;Region;Stream;Vegetation;Mesh;LeafLeafLeaf;MonoMix;LeafLeaf;EA_N_Percent_corr;EA_C_Percent_corr;molar_CN;log_molar_CN;N_Loss;C_Loss;Fungal_Biom_Leaf_mgg_noRR_1;k_corr1;Delta15_N_Air;Delta13_C_VPDB;Delta_logCN_abs;ID;Group
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mono;IngaMono;1.23;42.77;40.55100726;3.70256062;-1.615830257;-15.57758424;7.776011633;0.000101932;5.14;-31.7;-0.05062338;NAIngaMono;MonoforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mono;IngaMono;1.67;47.11;32.89759431;3.493399534;-32.51531489;-22.27588364;22.09578787;0.000141137;6.06;-31.45;-0.259784466;NAIngaMono;MonoforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mix;IngaMix;1.4;42.62;35.50200797;3.569589257;-14.66360856;-14.1797582;9.383155374;0.000110349;4.89;-31.77;-0.183594743;NAIngaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Miconia;Mix;MiconiaMix;1.45;42.04;33.81132674;3.520795857;10.62103384;15.57968464;12.53663401;0.000277179;2;-30.51;-0.051206143;NAMiconiaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mix;IngaMix;1.63;48.53;34.72083767;3.547340016;-25.13380104;-21.86399962;12.71353938;0.000173301;6.39;-31.46;-0.205843984;NAIngaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Miconia;Mix;MiconiaMix;1.46;34.17;27.29352509;3.306649498;45.40783529;58.37642518;19.25782388;0.000763334;1.5;-29.69;-0.265352502;NAMiconiaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mix;IngaMix;1.24;38;35.73793206;3.576212648;3.258139953;3.026192278;8.142327101;0.000157612;5.26;-32.33;-0.176971352;NAIngaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Miconia;Mix;MiconiaMix;1.68;41.33;28.68954304;3.356532703;32.25468852;45.70594162;10.68111849;0.000689898;0.34;-31.21;-0.215469297;NAMiconiaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Inga;Mix;IngaMix;1.62;45.04;32.42282668;3.478862702;-25.65255046;-14.27014527;19.94191966;0.000163292;5.79;-31.88;-0.274321298;NAIngaMix;MixforestedCoarse
NA;SL4F;Brazil;One;SL4;forested;Coarse;Miconia;Mix;MiconiaMix;1.65;46.18;32.63904867;3.485509383;29.96383799;36.14288978;26.13873674;0.00064003;3.17;-29.95;-0.086492617;NAMiconiaMix;MixforestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mono;MiconiaMono;1.64;49.05;34.87889127;3.551881812;1.473958505;4.001789774;22.06088753;0.000340517;0.86;-29.45;-0.020120188;NAMiconiaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mono;MiconiaMono;1.9;44.31;27.1966653;3.303094366;12.83057919;33.77388978;49.79385027;0.000636022;1.16;-29.79;-0.268907634;NAMiconiaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mono;MiconiaMono;1.94;46.42;27.90428595;3.328780295;-1.647198775;20.76523776;11.89965115;0.000490453;0.5;-30.92;-0.243221705;NAMiconiaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mono;MiconiaMono;2.09;44.13;24.62380418;3.203713625;10.30718111;38.3032549;17.23762367;0.000709205;0.77;-30.88;-0.368288375;NAMiconiaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mono;IngaMono;1.5;43.28;33.64832891;3.515963394;-14.23669725;-7.815136122;23.55638491;0.000204056;4.68;-31.81;-0.237220606;NAIngaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mono;IngaMono;1.82;47.47;30.4169281;3.414999299;-35.36505656;-15.48684495;26.31508619;0.000229997;5.3;-31.43;-0.338184701;NAIngaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mono;IngaMono;1.5;44.85;34.86893603;3.551596348;-12.5283813;-10.05540187;29.57011346;0.00022057;4.9;-30.94;-0.201587652;NAIngaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mono;IngaMono;1.58;43.37;32.01104432;3.466080978;-18.22964905;-6.154116374;19.71805319;0.000223349;5.51;-32.1;-0.287103022;NAIngaMono;Mononon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mix;IngaMix;1.73;47;31.68248678;3.455764061;-29.09926606;-14.72382862;19.43377405;0.000226357;4.62;-31.24;-0.297419939;NAIngaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mix;MiconiaMix;1.87;43.17;26.92203903;3.292945246;-5.916189348;20.34377376;26.34758227;0.000405087;0.43;-30.5;-0.279056754;NAMiconiaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mix;IngaMix;1.61;43.07;31.19726365;3.440330387;-20.78302379;-5.689780918;18.17120986;0.000220546;5.24;-31.06;-0.312853613;NAIngaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mix;MiconiaMix;1.59;42.7;31.31830564;3.444202771;1.146841263;13.51550773;25.31703314;0.00030295;1.05;-29.8;-0.127799229;NAMiconiaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mix;IngaMix;1.45;44.68;35.93458798;3.581700285;-11.78568807;-12.67030516;17.08500625;0.000190672;5.53;-30.58;-0.171483715;NAIngaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mix;MiconiaMix;1.85;45.34;28.58099177;3.352741873;-7.735575061;13.98268944;22.4737016;0.000374636;0.8;NA;-0.219260127;NAMiconiaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Inga;Mix;IngaMix;1.57;45.38;33.70795043;3.517733727;-21.51144026;-14.88414902;13.96634243;0.000186383;4.29;-31.57;-0.235450273;NAIngaMix;Mixnon-forestedCoarse
NA;AC5A;Brazil;Two;AC5;non-forested;Coarse;Miconia;Mix;MiconiaMix;2.28;43.24;22.1165991;3.096328417;-12.57967213;30.44509593;20.46358581;0.000555483;0.84;-30.08;-0.475673583;NAMiconiaMix;Mixnon-forestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mono;MiconiaMono;1.59;43.2;31.68503053;3.455844346;-4.181329873;7.786722652;20.42731532;0.000245552;1.52;-29.27;-0.116157654;NAMiconiaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mono;MiconiaMono;1.7;45;30.86960695;3.429772106;24.11717549;34.5629039;19.20044828;0.000666468;1.23;-28.76;-0.142229894;NAMiconiaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mono;MiconiaMono;1.63;45.95;32.87497406;3.492711701;12.72277809;19.84774165;23.40350451;0.000466944;1.99;-29.05;-0.079290299;NAMiconiaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mono;MiconiaMono;1.79;43.76;28.50964371;3.350242406;11.4664278;29.49024458;15.75505827;0.000553952;1.79;-28.97;-0.221759594;NAMiconiaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mono;IngaMono;1.82;49.75;31.87786335;3.46191183;-45.1755278;-29.80553597;22.91653612;0.000153399;5.5;-31.47;-0.29127217;NAIngaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mono;IngaMono;1.81;42.4;27.3183704;3.307559384;-37.12212151;-5.068591325;41.36656039;0.000209942;5.86;-30.8;-0.445624616;NAIngaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mono;IngaMono;1.9;49.17;30.17964416;3.407167663;-45.56803048;-23.22269909;20.73648876;0.000197611;5.45;-31.09;-0.346016337;NAIngaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mono;IngaMono;1.68;47.1;32.69483371;3.487217075;-24.40234598;-14.08230824;19.91845807;0.000234964;5.37;-31.46;-0.265966925;NAIngaMono;MonoforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mix;IngaMix;1.34;41.73;36.31709431;3.592288548;-6.187587696;-8.167164495;17.40692349;0.000160603;5.04;-31.54;-0.160895452;NAIngaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mix;MiconiaMix;2.19;48.3;25.71997389;3.247267884;-28.2047541;7.886330373;28.63340952;0.000369108;1.89;-29.89;-0.324734116;NAMiconiaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mix;IngaMix;1.81;53.31;34.34769637;3.536534953;-32.30620659;-27.46426012;13.83900048;0.000249148;4.77;-30.81;-0.216649047;NAIngaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mix;MiconiaMix;2.34;42.94;21.3999959;3.06339073;17.50129422;50.68145491;25.04274996;0.00092519;1.57;-29.65;-0.50861127;NAMiconiaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mix;IngaMix;1.9;55.52;34.07715769;3.528627297;-48.52216204;-41.95974911;16.75324849;0.000175579;5.04;-32.06;-0.224556703;NAIngaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mix;MiconiaMix;1.38;40.51;34.23344963;3.533203225;36.5565933;39.32824047;23.12462857;0.000634115;2.01;-29.09;-0.038798775;NAMiconiaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Inga;Mix;IngaMix;1.64;44.18;31.41589024;3.447313824;-15.33735256;-1.631876869;24.76446568;0.000291507;5.51;-31.86;-0.305870176;NAIngaMix;MixforestedCoarse
NA;AC5F;Brazil;Two;AC5;forested;Coarse;Miconia;Mix;MiconiaMix;2.04;44.2;25.26734495;3.229512849;-7.016393443;24.4630664;32.34730391;0.000489399;1.27;-29.48;-0.342489151;NAMiconiaMix;MixforestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Miconia;Mono;MiconiaMono;1.85;45.71;28.8142288;3.360869321;43.50299401;54.5240412;29.91978709;0.001353256;-0.05;-30.49;-0.211132679;NAMiconiaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Miconia;Mono;MiconiaMono;2.3;45.78;23.21215489;3.144676059;60.44724174;74.3526992;42.11068101;0.002140381;0.63;-30.14;-0.427325941;NAMiconiaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Miconia;Mono;MiconiaMono;2.13;42.08;23.03900055;3.137188456;13.65249487;44.42712569;27.48183654;0.000965014;2.73;-29.8;-0.434813544;NAMiconiaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Miconia;Mono;MiconiaMono;1.81;46.61;30.03087841;3.402226133;52.37652564;60.04799841;45.53428432;0.001557486;1.68;-29.08;-0.169775867;NAMiconiaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Inga;Mono;IngaMono;1.49;44.55;34.86815336;3.551573901;-17.31134062;-14.73067319;28.44179485;0.000209622;5.01;-31.61;-0.201610099;NAIngaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Inga;Mono;IngaMono;1.48;43.75;34.47337864;3.540187392;-16.02830722;-12.19109897;23.92673213;0.000215465;4.66;-31.58;-0.212996608;NAIngaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Inga;Mono;IngaMono;1.61;44.25;32.0519832;3.46735906;-28.47815857;-15.50341009;28.07155494;0.00019116;5.11;-31.8;-0.28582494;NAIngaMono;Mononon-forestedCoarse
NA;AC6A;Brazil;Two;AC6;non-forested;Coarse;Inga;Mono;IngaMono;1.6;46.21;33.68088491;3.516930463;-25.21306012;-18.28882542;16.70848378;0.000217903;4.43;-32.37;-0.236253537;NAIngaMono;Mononon-forestedCoarse
TI2F287;TI2F;Switzerland;South;TI2;forested;Coarse;Alder;Mix;AlderMix;3.08;48.33;18.29926246;2.906860756;14.29175491;40.42003302;106.8161504;0.004824566;-1.61;-30.23;-0.365025244;TI2F287AlderMix;MixforestedCoarse
TI2F287;TI2F;Switzerland;South;TI2;forested;Coarse;Ash;Mix;AshMix;2.63;47.05;20.86274197;3.037964887;29.04271689;52.93539751;152.7899166;0.008002887;-1.64;-30.59;-0.435466113;TI2F287AshMix;MixforestedCoarse
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mono;MiconiaMono;2.05;44.01;25.03600416;3.220314955;-16.09932019;18.80222618;42.92188723;0.000508681;1.36;-30.12;-0.351687045;NAMiconiaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mono;MiconiaMono;1.73;43.62;29.40404411;3.38113222;3.757380315;20.94598495;35.84312646;0.000533248;1.55;-29.02;-0.19086978;NAMiconiaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mono;MiconiaMono;1.74;39.09;26.19895263;3.265719434;5.22891447;30.63997908;47.55615746;0.000562377;1.14;-29.83;-0.306282566;NAMiconiaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mono;MiconiaMono;1.87;41.32;25.76832645;3.249146081;-1.040571297;27.26701065;27.06043241;0.000573378;1.51;-29.92;-0.322855919;NAMiconiaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mono;IngaMono;1.58;44.75;33.0296111;3.497404465;-22.12093075;-13.13687072;20.44499756;0.000235833;5.7;-32.08;-0.255779535;NAIngaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mono;IngaMono;1.56;44.41;33.19889909;3.502516715;-24.80057362;-16.2119692;21.2353537;0.000188442;5.13;-31.63;-0.250667285;NAIngaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mono;IngaMono;1.42;45.08;37.02227228;3.611519685;-16.46605505;-20.94085435;34.6832947;0.000154167;4.95;-31.71;-0.141664315;NAIngaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mono;IngaMono;1.62;46.92;33.77617735;3.519755742;-26.93359978;-20.25349005;24.06640835;0.000217051;5.7;-31.33;-0.233428258;NAIngaMono;MonoforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mix;IngaMix;1.48;47.24;37.2233693;3.616936771;-12.81818519;-17.78917687;40.50188585;0.000254891;5.11;-31.19;-0.136247229;NAIngaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mix;MiconiaMix;1.48;42.7;33.64601755;3.5158947;7.850851816;13.38872681;31.88627919;0.000378302;0.65;-30.05;-0.0561073;NAMiconiaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mix;IngaMix;1.73;50.58;34.09574854;3.5291727;-34.19500056;-28.33560501;41.11641658;0.0002309;4.86;-31.26;-0.2240113;NAIngaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mix;MiconiaMix;1.83;43.34;27.61883304;3.318497897;-16.74015748;9.931064445;25.23161059;0.000344912;0.81;-30.36;-0.253504103;NAMiconiaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mix;IngaMix;1.51;45.12;34.8465391;3.550953824;-15.19222018;-12.58833496;39.49103069;0.00025385;5.53;-31.18;-0.202230176;NAIngaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mix;MiconiaMix;1.6;45.54;33.19254488;3.502325299;12.05085313;18.45044175;26.35354542;0.000549752;1.97;-29.54;-0.069676701;NAMiconiaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Inga;Mix;IngaMix;1.5;45.22;35.15659504;3.559812226;-15.04806462;-13.44796765;41.56716903;0.000246431;5.29;-31.78;-0.193371774;NAIngaMix;MixforestedFine
NA;AC6F;Brazil;Two;AC6;forested;Fine;Miconia;Mix;MiconiaMix;1.71;42.17;28.75908061;3.358953565;-17.75425971;5.397839398;19.61003479;0.000239696;0.99;-30.28;-0.213048435;NAMiconiaMix;MixforestedFine
TI2F288;TI2F;Switzerland;South;TI2;forested;Coarse;Alder;Mix;AlderMix;3.12;46.42;17.3507419;2.853635266;20.69282888;47.72734276;85.01621849;0.005676318;-1.36;-29.99;-0.418250734;TI2F288AlderMix;MixforestedCoarse
TI2F288;TI2F;Switzerland;South;TI2;forested;Coarse;Ash;Mix;AshMix;2.57;47.1;21.3724983;3.06210497;39.79440964;59.09106811;89.56962;0.009331786;-1.28;-30.03;-0.41132603;TI2F288AshMix;MixforestedCoarse
TI3A289;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mono;AlderMono;2.74;46.06;19.60382777;2.975724841;17.10427211;38.26704062;38.60662057;0.003799496;-1.74;-29.16;-0.296161159;TI3A289AlderMono;Mononon-forestedFine
TG1F28;TG1F;Switzerland;North;TG1;forested;Fine;Alder;Mono;AlderMono;3.07;46.23;17.56115295;2.865689244;11.82649686;41.17862256;83.62928614;0.004499823;-0.02;-29.03;-0.406196756;TG1F28AlderMono;MonoforestedFine
TI3A290;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mono;AlderMono;3.11;48.47;18.17523932;2.900060191;9.18958739;37.30110942;67.38086372;0.004113572;-1.65;-29.56;-0.371825809;TI3A290AlderMono;Mononon-forestedFine
TI3A291;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mono;AlderMono;2.88;47.11;19.07603559;2.948432866;15.42913846;38.71517532;44.91541881;0.004063564;-1.73;-29.82;-0.323453134;TI3A291AlderMono;Mononon-forestedFine
TI3A292;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mono;AlderMono;2.88;48.05;19.45666546;2.968189709;11.18816991;34.35777396;31.05784527;0.003630357;-1.68;-28.94;-0.303696291;TI3A292AlderMono;Mononon-forestedFine
TI3A293;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mono;AshMono;2.69;45.34;19.65607241;2.978386319;16.38119082;47.74513242;57.2654057;0.006276413;-1.96;-30.68;-0.495044681;TI3A293AshMono;Mononon-forestedFine
TI3A294;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mono;AshMono;2.58;46.11;20.84216951;3.036978315;23.86298968;49.54958154;70.59547637;0.006736643;-2.02;-30.49;-0.436452685;TI3A294AshMono;Mononon-forestedFine
TI3A295;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mono;AshMono;2.62;44.76;19.92307152;2.991878433;16.06511075;46.83511907;48.93623168;0.006009568;-1.94;-30.45;-0.481552567;TI3A295AshMono;Mononon-forestedFine
TI3A296;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mono;AshMono;2.86;46.38;18.91177179;2.939784574;17.38537183;50.3275935;75.5153665;0.006925932;-2.03;-30.77;-0.533646426;TI3A296AshMono;Mononon-forestedFine
TI3A297;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mix;AlderMix;2.67;47.21;20.62007528;3.02626513;11.45689503;30.64319746;35.96281342;0.002986864;-1.96;-28.76;-0.24562087;TI3A297AlderMix;Mixnon-forestedFine
TI3A297;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mix;AshMix;2.63;45.12;20.0069483;2.996079628;16.80892985;47.08441634;65.37023921;0.006122105;-1.88;-30.64;-0.477351372;TI3A297AshMix;Mixnon-forestedFine
TI3A298;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mix;AlderMix;2.58;46.92;21.20829741;3.054392492;19.62175841;35.24275334;41.97620335;0.003539833;-1.85;-30.17;-0.217493508;TI3A298AlderMix;Mixnon-forestedFine
TI3A298;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mix;AshMix;2.21;44.86;23.67197552;3.164291881;30.91966288;48.01057895;79.60569243;0.006227273;-2.09;-30.51;-0.309139119;TI3A298AshMix;Mixnon-forestedFine
TI3A299;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mix;AlderMix;2.74;47.18;20.08051659;2.999750021;16.23432613;36.1023278;53.55588994;0.003707066;-1.8;-29.45;-0.272135979;TI3A299AlderMix;Mixnon-forestedFine
TI3A299;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mix;AshMix;2.64;45.82;20.24038017;3.007679627;23.03318608;50.47229499;88.35497142;0.006844211;-1.79;-30.83;-0.465751373;TI3A299AshMix;Mixnon-forestedFine
TG1F29;TG1F;Switzerland;North;TG1;forested;Fine;Ash;Mono;AshMono;3.22;45.09;16.33021382;2.793017;-1.639845959;47.23063124;83.0497015;0.006486638;0.5;-30.67;-0.680414;TG1F29AshMono;MonoforestedFine
TG1A2;TG1A;Switzerland;North;TG1;non-forested;Fine;Alder;Mono;AlderMono;2.98;45.53;17.81758723;2.880186016;11.19376677;39.89142773;129.610283;0.003774217;0.14;-29.33;-0.391699984;TG1A2AlderMono;Mononon-forestedFine
TI3A300;TI3A;Switzerland;South;TI3;non-forested;Fine;Alder;Mix;AlderMix;2.6;46.86;21.01824469;3.045390855;16.43432466;33.27809457;31.4498274;0.00326389;-1.76;-28.98;-0.226495145;TI3A300AlderMix;Mixnon-forestedFine
TI3A300;TI3A;Switzerland;South;TI3;non-forested;Fine;Ash;Mix;AshMix;2.47;45.39;21.43042268;3.064811533;14.88364742;42.00777501;67.92689017;0.005363839;-2.12;-30.57;-0.408619467;TI3A300AshMix;Mixnon-forestedFine
TI3A301;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mono;AlderMono;3.04;47.19;18.1027228;2.896062358;13.99068393;40.8528988;63.62782281;0.00439293;-1.76;-29.33;-0.375823642;TI3A301AlderMono;Mononon-forestedCoarse
TI3A302;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mono;AlderMono;2.93;46.12;18.35647071;2.90998214;10.0106494;37.24846226;55.6945764;0.003666131;-1.75;-29.73;-0.36190386;TI3A302AlderMono;Mononon-forestedCoarse
TI3A303;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mono;AlderMono;2.82;46.61;19.27513827;2.958816093;13.36481014;36.56398359;78.38297653;0.00366365;-1.97;-29.22;-0.313069907;TI3A303AlderMono;Mononon-forestedCoarse
TI3A304;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mono;AlderMono;2.93;46.5;18.50771657;2.918187757;21.49637584;44.80666764;65.95120534;0.00487506;-2.02;-29.34;-0.353698243;TI3A304AlderMono;Mononon-forestedCoarse
TI3A305;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mono;AshMono;2.71;46.65;20.07473702;2.99946216;21.04142338;49.60642079;69.11678213;0.006849706;-2;-30.42;-0.47396884;TI3A305AshMono;Mononon-forestedCoarse
TI3A306;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mono;AshMono;2.82;44.63;18.45632742;2.915407261;16.39652375;50.94360257;65.04183059;0.006695888;-2.11;-30.49;-0.558023739;TI3A306AshMono;Mononon-forestedCoarse
TI3A307;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mono;AshMono;2.83;45.9;18.91445175;2.939926273;19.09823281;51.35056559;109.7354755;0.007018064;-1.9;-30.94;-0.533504727;TI3A307AshMono;Mononon-forestedCoarse
TI3A308;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mono;AshMono;2.69;44.38;19.23988737;2.956985591;22.45854257;52.56897449;81.16650859;0.006944468;-1.86;-30.84;-0.516445409;TI3A308AshMono;Mononon-forestedCoarse
TI3A309;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mix;AlderMix;2.68;47.88;20.83468099;3.036618954;14.5936803;32.40401013;69.58450527;0.003339306;-1.52;-28.69;-0.235267046;TI3A309AlderMix;Mixnon-forestedCoarse
TI3A309;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mix;AshMix;2.47;46.4;21.90728382;3.086819176;28.69369017;50.33590495;71.93705998;0.006931231;-1.54;-29.7;-0.386611824;TI3A309AshMix;Mixnon-forestedCoarse
TG1F30;TG1F;Switzerland;North;TG1;forested;Fine;Ash;Mono;AshMono;2.72;44.83;19.22061777;2.955983545;9.790056196;44.87510384;49.23450297;0.006024132;0.5;-30.59;-0.517447455;TG1F30AshMono;MonoforestedFine
TI3A310;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mix;AlderMix;2.67;45.46;19.85572172;2.988492213;21.21269671;40.57270227;64.88939757;0.004020413;-1.86;-29.71;-0.283393787;TI3A310AlderMix;Mixnon-forestedCoarse
TI3A310;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mix;AshMix;2.64;46.85;20.69536907;3.029909959;25.73592422;51.13724091;110.3237704;0.007160701;-1.63;-30.61;-0.443521041;TI3A310AshMix;Mixnon-forestedCoarse
TI3A311;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mix;AlderMix;3;48.92;19.01659254;2.94531189;11.89033457;36.34971941;68.75575134;0.004062055;-1.81;-28.77;-0.32657411;TI3A311AlderMix;Mixnon-forestedCoarse
TI3A311;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mix;AshMix;2.67;44.3;19.3490645;2.962644072;30.73962331;57.39399134;110.6838606;0.00787832;-2.21;-30.31;-0.510786928;TI3A311AshMix;Mixnon-forestedCoarse
TI3A312;TI3A;Switzerland;South;TI3;non-forested;Coarse;Alder;Mix;AlderMix;2.77;48.7;20.50296638;3.020569577;15.99763366;34.57371078;59.01185261;0.003778495;-1.62;-28.98;-0.251316423;TI3A312AlderMix;Mixnon-forestedCoarse
TI3A312;TI3A;Switzerland;South;TI3;non-forested;Coarse;Ash;Mix;AshMix;2.49;43.96;20.58855392;3.024735286;27.54615375;52.57434703;95.10105359;0.006861284;-1.73;-30.58;-0.448695714;TI3A312AshMix;Mixnon-forestedCoarse
TI3F313;TI3F;Switzerland;South;TI3;forested;Fine;Alder;Mono;AlderMono;2.79;48.57;20.30165334;3.010702328;14.85743159;34.33677275;38.37937462;0.003795443;-1.74;-29.02;-0.261183672;TI3F313AlderMono;MonoforestedFine
TI3F314;TI3F;Switzerland;South;TI3;forested;Fine;Alder;Mono;AlderMono;3.02;47.75;18.43885463;2.914460103;9.78090009;36.80590487;62.51113889;0.003987714;-1.76;-29.29;-0.357425897;TI3F314AlderMono;MonoforestedFine
TI3F315;TI3F;Switzerland;South;TI3;forested;Fine;Alder;Mono;AlderMono;2.79;47.86;20.00488221;2.995976354;16.75948289;36.74209027;44.80710875;0.003999374;-1.76;-29;-0.275909646;TI3F315AlderMono;MonoforestedFine
